stage,pulse_label,timestamp_ms,Id_ref,Iq_ref,Id,Iq,Vd,Vq,vbus,speed,foc_state,fault_flags,app_fault_code
S3_Kp1.00_Ki1500,-0.10A,12305738,0.0,-0.1,0.099,0.048,-0.007,6.898,11.95,69.27,4,0,0
S3_Kp1.00_Ki1500,-0.10A,12305758,0.0,-0.1,-0.053,-0.003,0.004,6.88,11.92,69.3,4,0,0
S3_Kp1.00_Ki1500,-0.10A,12305778,0.0,-0.1,-0.018,-0.029,0.001,6.898,11.95,69.27,4,0,0
S3_Kp1.00_Ki1500,-0.10A,12305798,0.0,-0.1,-0.002,-0.018,0.0,6.88,11.92,69.3,4,0,0
S3_Kp1.00_Ki1500,-0.10A,12305818,0.0,-0.1,-0.025,0.014,0.003,6.88,11.92,69.27,4,0,0
S3_Kp1.00_Ki1500,-0.10A,12305838,0.0,-0.1,0.011,0.075,-0.001,6.88,11.92,69.3,4,0,0
S3_Kp1.00_Ki1500,-0.10A,12305858,0.0,-0.1,-0.065,-0.001,0.004,6.861,11.88,69.3,4,0,0
S3_Kp1.00_Ki1500,-0.10A,12305878,0.0,-0.1,0.015,0.098,-0.001,6.861,11.88,69.28,4,0,0
S3_Kp1.00_Ki1500,-0.10A,12305898,0.0,-0.1,-0.022,0.135,0.001,6.88,11.92,69.31,4,0,0
S3_Kp1.00_Ki1500,-0.10A,12305918,0.0,-0.1,-0.021,0.008,0.002,6.889,11.93,69.28,4,0,0
S3_Kp1.00_Ki1500,-0.10A,12305938,0.0,-0.1,0.136,0.039,-0.011,6.921,11.92,69.31,4,0,0
S3_Kp1.00_Ki1500,-0.10A,12305958,0.0,-0.1,0.042,0.022,-0.003,6.88,11.95,69.31,4,0,0
S3_Kp1.00_Ki1500,-0.10A,12305978,0.0,-0.1,0.003,0.05,-0.001,6.861,11.88,69.28,4,0,0
S3_Kp1.00_Ki1500,-0.10A,12305998,0.0,0.0,-0.055,0.059,0.003,6.87,11.9,69.31,4,0,0
S3_Kp1.00_Ki1500,-0.10A,12306018,0.0,0.0,0.187,-0.023,-0.013,6.889,11.93,69.28,4,0,0
S3_Kp1.00_Ki1500,-0.10A,12306038,0.0,0.0,0.045,0.013,-0.003,6.88,11.93,69.31,4,0,0
S3_Kp1.00_Ki1500,-0.10A,12306058,0.0,0.0,0.075,0.136,-0.006,6.87,11.9,69.31,4,0,0
S3_Kp1.00_Ki1500,-0.10A,12306078,0.0,0.0,-0.07,0.089,0.006,6.861,11.9,69.28,4,0,0
S3_Kp1.00_Ki1500,-0.10A,12306098,0.0,0.0,0.063,0.157,-0.007,6.898,11.95,69.31,4,0,0
S3_Kp1.00_Ki1500,-0.10A,12306118,0.0,0.0,0.097,0.033,-0.007,6.87,11.9,69.28,4,0,0
S3_Kp1.00_Ki1500,-0.10A,12306138,0.0,0.0,-0.072,0.077,0.005,6.87,11.9,69.31,4,0,0
S3_Kp1.00_Ki1500,-0.10A,12306158,0.0,0.0,0.014,0.102,-0.002,6.88,11.92,69.28,4,0,0
S3_Kp1.00_Ki1500,-0.10A,12306178,0.0,0.0,-0.094,-0.081,0.006,6.88,11.92,69.28,4,0,0
S3_Kp1.00_Ki1500,-0.10A,12306198,0.0,0.0,-0.004,-0.075,0.001,6.921,11.99,69.31,4,0,0
S3_Kp1.00_Ki1500,-0.10A,12306218,0.0,0.0,0.137,0.045,-0.01,6.861,11.88,69.28,4,0,0
S3_Kp1.00_Ki1500,-0.10A,12306238,0.0,0.0,-0.041,-0.004,0.002,6.921,11.99,69.31,4,0,0
S3_Kp1.00_Ki1500,-0.10A,12306258,0.0,0.0,-0.045,0.095,0.005,6.87,11.9,69.28,4,0,0
S3_Kp1.00_Ki1500,-0.10A,12306278,0.0,0.0,0.053,-0.015,-0.004,6.87,11.9,69.28,4,0,0
S4_Kp1.50_Ki2500,+0.05A,12307258,0.0,0.0,0.061,0.159,-0.008,6.921,11.99,69.28,4,0,0
S4_Kp1.50_Ki2500,+0.05A,12307278,0.0,0.05,-0.046,0.149,0.004,6.88,11.92,69.31,4,0,0
S4_Kp1.50_Ki2500,+0.05A,12307298,0.0,0.05,0.048,-0.025,-0.006,6.898,11.95,69.28,4,0,0
S4_Kp1.50_Ki2500,+0.05A,12307318,0.0,0.05,0.054,0.13,-0.008,6.898,11.95,69.31,4,0,0
S4_Kp1.50_Ki2500,+0.05A,12307338,0.0,0.05,0.047,0.045,-0.005,6.898,11.95,69.28,4,0,0
S4_Kp1.50_Ki2500,+0.05A,12307358,0.0,0.05,-0.044,0.089,0.007,6.87,11.9,69.31,4,0,0
S4_Kp1.50_Ki2500,+0.05A,12307378,0.0,0.05,-0.047,0.062,0.006,6.889,11.9,69.31,4,0,0
S4_Kp1.50_Ki2500,+0.05A,12307398,0.0,0.05,0.109,-0.087,-0.011,6.861,11.9,69.28,4,0,0
S4_Kp1.50_Ki2500,+0.05A,12307418,0.0,0.05,-0.074,-0.042,0.009,6.88,11.9,69.31,4,0,0
S4_Kp1.50_Ki2500,+0.05A,12307438,0.0,0.05,-0.065,-0.062,0.008,6.88,11.92,69.28,4,0,0
S4_Kp1.50_Ki2500,+0.05A,12307458,0.0,0.05,0.027,0.056,-0.003,6.88,11.92,69.31,4,0,0
S4_Kp1.50_Ki2500,+0.05A,12307478,0.0,0.05,-0.116,0.129,0.013,6.898,11.95,69.31,4,0,0
S4_Kp1.50_Ki2500,+0.05A,12307498,0.0,0.05,-0.043,0.161,0.003,6.87,11.9,69.28,4,0,0
S4_Kp1.50_Ki2500,+0.05A,12307518,0.0,0.05,-0.102,0.062,0.011,6.889,11.92,69.31,4,0,0
S4_Kp1.50_Ki2500,+0.05A,12307538,0.0,0.05,0.013,0.038,-0.002,6.861,11.92,69.28,4,0,0
S4_Kp1.50_Ki2500,+0.05A,12307558,0.0,0.05,0.042,0.114,-0.006,6.884,11.87,69.31,4,0,0
S4_Kp1.50_Ki2500,+0.05A,12307578,0.0,0.05,0.1,-0.027,-0.012,6.889,11.93,69.28,4,0,0
S4_Kp1.50_Ki2500,+0.05A,12307598,0.0,0.05,0.117,0.072,-0.014,6.861,11.88,69.28,4,0,0
S4_Kp1.50_Ki2500,+0.05A,12307618,0.0,0.05,0.012,0.011,-0.001,6.889,11.93,69.31,4,0,0
S4_Kp1.50_Ki2500,+0.05A,12307638,0.0,0.05,-0.02,-0.059,0.003,6.861,11.88,69.28,4,0,0
S4_Kp1.50_Ki2500,+0.05A,12307658,0.0,0.05,0.005,-0.062,0.0,6.861,11.88,69.31,4,0,0
S4_Kp1.50_Ki2500,+0.05A,12307678,0.0,0.05,-0.039,0.013,0.006,6.87,11.9,69.28,4,0,0
S4_Kp1.50_Ki2500,+0.05A,12307698,0.0,0.05,0.005,0.043,-0.002,6.889,11.93,69.28,4,0,0
S4_Kp1.50_Ki2500,+0.05A,12307718,0.0,0.05,-0.102,-0.012,0.01,6.87,11.9,69.31,4,0,0
S4_Kp1.50_Ki2500,+0.05A,12307738,0.0,0.05,-0.01,0.124,0.001,6.88,11.92,69.28,4,0,0
S4_Kp1.50_Ki2500,+0.05A,12307758,0.0,0.05,-0.052,0.136,0.005,6.87,11.9,69.31,4,0,0
S4_Kp1.50_Ki2500,+0.05A,12307778,0.0,0.05,0.039,-0.042,-0.004,6.87,11.9,69.28,4,0,0
S4_Kp1.50_Ki2500,+0.05A,12307798,0.0,0.05,0.136,0.139,-0.018,6.88,11.92,69.31,4,0,0
S4_Kp1.50_Ki2500,+0.05A,12307818,0.0,0.05,0.024,0.03,-0.002,6.87,11.9,69.31,4,0,0
S4_Kp1.50_Ki2500,+0.05A,12307838,0.0,0.05,-0.033,0.084,0.004,6.884,11.92,69.28,4,0,0
S4_Kp1.50_Ki2500,+0.05A,12307858,0.0,0.05,-0.062,0.045,0.008,6.88,11.92,69.31,4,0,0
S4_Kp1.50_Ki2500,+0.05A,12307878,0.0,0.05,0.067,-0.121,-0.005,6.861,11.88,69.28,4,0,0
S4_Kp1.50_Ki2500,+0.05A,12307898,0.0,0.05,-0.091,-0.004,0.011,6.88,11.93,69.31,4,0,0
S4_Kp1.50_Ki2500,+0.05A,12307918,0.0,0.05,-0.054,-0.06,0.007,6.898,11.95,69.31,4,0,0
S4_Kp1.50_Ki2500,+0.05A,12307938,0.0,0.05,0.027,0.046,-0.003,6.889,11.93,69.28,4,0,0
S4_Kp1.50_Ki2500,+0.05A,12307958,0.0,0.05,-0.061,0.101,0.006,6.88,11.92,69.31,4,0,0
S4_Kp1.50_Ki2500,+0.05A,12307978,0.0,0.05,0.012,0.089,-0.003,6.898,11.95,69.28,4,0,0
S4_Kp1.50_Ki2500,+0.05A,12307998,0.0,0.05,-0.052,0.028,0.005,6.88,11.95,69.31,4,0,0
S4_Kp1.50_Ki2500,+0.05A,12308018,0.0,0.05,0.012,0.015,-0.001,6.861,11.92,69.31,4,0,0
S4_Kp1.50_Ki2500,+0.05A,12308038,0.0,0.05,0.037,0.054,-0.005,6.88,11.88,69.28,4,0,0
S4_Kp1.50_Ki2500,+0.05A,12308058,0.0,0.05,0.056,-0.039,-0.006,6.88,11.95,69.31,4,0,0
S4_Kp1.50_Ki2500,+0.05A,12308078,0.0,0.05,0.071,0.034,-0.008,6.88,11.92,69.28,4,0,0
S4_Kp1.50_Ki2500,+0.05A,12308098,0.0,0.05,-0.065,0.006,0.008,6.88,11.92,69.31,4,0,0
S4_Kp1.50_Ki2500,+0.05A,12308118,0.0,0.05,-0.01,-0.066,0.001,6.87,11.9,69.28,4,0,0
S4_Kp1.50_Ki2500,+0.05A,12308138,0.0,0.05,0.005,0.043,-0.0,6.87,11.9,69.28,4,0,0
S4_Kp1.50_Ki2500,+0.05A,12308158,0.0,0.05,-0.011,0.005,0.002,6.87,11.9,69.31,4,0,0
S4_Kp1.50_Ki2500,+0.05A,12308178,0.0,0.05,0.07,0.062,-0.008,6.889,11.93,69.28,4,0,0
S4_Kp1.50_Ki2500,+0.05A,12308198,0.0,0.05,-0.092,0.017,0.01,6.88,11.92,69.31,4,0,0
S4_Kp1.50_Ki2500,+0.05A,12308218,0.0,0.05,0.006,0.03,-0.001,6.861,11.88,69.28,4,0,0
S4_Kp1.50_Ki2500,+0.05A,12308238,0.0,0.05,-0.003,0.099,-0.0,6.88,11.92,69.28,4,0,0
S4_Kp1.50_Ki2500,+0.05A,12308258,0.0,0.05,-0.056,0.02,0.008,6.88,11.92,69.31,4,0,0
S4_Kp1.50_Ki2500,+0.05A,12308278,0.0,0.05,0.048,0.058,-0.006,6.921,11.99,69.28,4,0,0
S4_Kp1.50_Ki2500,+0.05A,12308298,0.0,0.05,-0.083,-0.027,0.009,6.861,11.88,69.31,4,0,0
S4_Kp1.50_Ki2500,+0.05A,12308318,0.0,0.05,-0.013,0.074,0.002,6.889,11.93,69.28,4,0,0
S4_Kp1.50_Ki2500,+0.05A,12308338,0.0,0.05,-0.035,0.132,0.003,6.875,11.91,69.31,4,0,0
S4_Kp1.50_Ki2500,+0.05A,12308358,0.0,0.05,0.021,-0.027,-0.002,6.87,11.9,69.31,4,0,0
S4_Kp1.50_Ki2500,+0.05A,12308378,0.0,0.05,0.018,0.085,-0.004,6.898,11.92,69.28,4,0,0
S4_Kp1.50_Ki2500,+0.05A,12308398,0.0,0.05,-0.021,-0.007,0.002,6.898,11.92,69.31,4,0,0
S4_Kp1.50_Ki2500,+0.05A,12308418,0.0,0.05,-0.011,0.064,0.001,6.861,11.88,69.28,4,0,0
S4_Kp1.50_Ki2500,+0.05A,12308438,0.0,0.05,-0.018,-0.073,0.003,6.861,11.88,69.31,4,0,0
S4_Kp1.50_Ki2500,+0.05A,12308458,0.0,0.05,0.059,-0.072,-0.006,6.861,11.88,69.31,4,0,0
S4_Kp1.50_Ki2500,+0.05A,12308478,0.0,0.05,-0.047,0.016,0.005,6.88,11.92,69.28,4,0,0
S4_Kp1.50_Ki2500,+0.05A,12308498,0.0,0.05,-0.088,-0.058,0.01,6.88,11.88,69.31,4,0,0
S4_Kp1.50_Ki2500,+0.05A,12308518,0.0,0.05,-0.036,0.089,0.005,6.889,11.9,69.28,4,0,0
S4_Kp1.50_Ki2500,+0.05A,12308538,0.0,0.0,-0.078,0.061,0.009,6.88,11.95,69.31,4,0,0
S4_Kp1.50_Ki2500,+0.05A,12308558,0.0,0.0,-0.018,0.086,0.001,6.861,11.9,69.28,4,0,0
S4_Kp1.50_Ki2500,+0.05A,12308578,0.0,0.0,-0.091,-0.08,0.01,6.889,11.92,69.28,4,0,0
S4_Kp1.50_Ki2500,+0.05A,12308598,0.0,0.0,-0.009,-0.049,0.002,6.88,11.92,69.31,4,0,0
S4_Kp1.50_Ki2500,+0.05A,12308618,0.0,0.0,0.139,-0.02,-0.016,6.88,11.92,69.28,4,0,0
S4_Kp1.50_Ki2500,+0.05A,12308638,0.0,0.0,-0.047,-0.003,0.004,6.87,11.9,69.31,4,0,0
S4_Kp1.50_Ki2500,+0.05A,12308658,0.0,0.0,0.032,0.057,-0.004,6.889,11.93,69.28,4,0,0
S4_Kp1.50_Ki2500,+0.05A,12308678,0.0,0.0,0.043,0.159,-0.005,6.861,11.88,69.28,4,0,0
S4_Kp1.50_Ki2500,+0.05A,12308698,0.0,0.0,-0.133,-0.056,0.015,6.88,11.92,69.31,4,0,0
S4_Kp1.50_Ki2500,+0.05A,12308718,0.0,0.0,-0.023,0.074,0.003,6.861,11.88,69.28,4,0,0
S4_Kp1.50_Ki2500,+0.05A,12308738,0.0,0.0,-0.114,0.057,0.013,6.889,11.93,69.31,4,0,0
S4_Kp1.50_Ki2500,+0.05A,12308758,0.0,0.0,0.027,0.09,-0.005,6.87,11.9,69.28,4,0,0
S4_Kp1.50_Ki2500,+0.05A,12308778,0.0,0.0,0.002,0.155,-0.0,6.889,11.93,69.28,4,0,0
S4_Kp1.50_Ki2500,+0.05A,12308798,0.0,0.0,-0.062,0.057,0.006,6.87,11.9,69.31,4,0,0
S4_Kp1.50_Ki2500,+0.05A,12308818,0.0,0.0,0.026,0.123,-0.003,6.88,11.92,69.28,4,0,0
S4_Kp1.50_Ki2500,-0.05A,12309478,0.0,0.0,0.03,0.146,-0.006,6.861,11.9,69.31,4,0,0
S4_Kp1.50_Ki2500,-0.05A,12309498,0.0,-0.05,0.066,0.09,-0.008,6.898,11.93,69.28,4,0,0
S4_Kp1.50_Ki2500,-0.05A,12309518,0.0,-0.05,0.054,0.119,-0.007,6.88,11.93,69.31,4,0,0
S4_Kp1.50_Ki2500,-0.05A,12309538,0.0,-0.05,-0.014,0.012,0.002,6.87,11.9,69.28,4,0,0
S4_Kp1.50_Ki2500,-0.05A,12309558,0.0,-0.05,0.143,-0.04,-0.015,6.88,11.92,69.29,4,0,0
S4_Kp1.50_Ki2500,-0.05A,12309578,0.0,-0.05,-0.062,-0.053,0.008,6.898,11.95,69.32,4,0,0
S4_Kp1.50_Ki2500,-0.05A,12309598,0.0,-0.05,-0.038,-0.068,0.005,6.87,11.9,69.29,4,0,0
S4_Kp1.50_Ki2500,-0.05A,12309618,0.0,-0.05,0.023,0.052,-0.003,6.861,11.88,69.32,4,0,0
S4_Kp1.50_Ki2500,-0.05A,12309638,0.0,-0.05,-0.099,0.064,0.012,6.88,11.92,69.29,4,0,0
S4_Kp1.50_Ki2500,-0.05A,12309658,0.0,-0.05,-0.079,0.133,0.008,6.88,11.92,69.29,4,0,0
S4_Kp1.50_Ki2500,-0.05A,12309678,0.0,-0.05,-0.053,0.001,0.004,6.88,11.92,69.32,4,0,0
S4_Kp1.50_Ki2500,-0.05A,12309698,0.0,-0.05,0.008,0.043,-0.001,6.898,11.95,69.29,4,0,0
S4_Kp1.50_Ki2500,-0.05A,12309718,0.0,-0.05,0.001,0.127,-0.002,6.889,11.93,69.32,4,0,0
S4_Kp1.50_Ki2500,-0.05A,12309738,0.0,-0.05,0.087,-0.006,-0.011,6.889,11.93,69.29,4,0,0
S4_Kp1.50_Ki2500,-0.05A,12309758,0.0,-0.05,0.099,0.027,-0.013,6.889,11.93,69.32,4,0,0
S4_Kp1.50_Ki2500,-0.05A,12309778,0.0,-0.05,-0.018,-0.005,0.003,6.861,11.88,69.32,4,0,0
S4_Kp1.50_Ki2500,-0.05A,12309798,0.0,-0.05,-0.0,-0.006,0.0,6.88,11.92,69.29,4,0,0
S4_Kp1.50_Ki2500,-0.05A,12309818,0.0,-0.05,0.026,-0.067,-0.002,6.88,11.92,69.32,4,0,0
S4_Kp1.50_Ki2500,-0.05A,12309838,0.0,-0.05,0.029,-0.08,-0.002,6.921,11.93,69.29,4,0,0
S4_Kp1.50_Ki2500,-0.05A,12309858,0.0,-0.05,-0.034,0.018,0.003,6.898,11.93,69.32,4,0,0
S4_Kp1.50_Ki2500,-0.05A,12309878,0.0,-0.05,-0.114,-0.041,0.013,6.889,11.93,69.32,4,0,0
S4_Kp1.50_Ki2500,-0.05A,12309898,0.0,-0.05,-0.009,0.086,0.001,6.88,11.92,69.29,4,0,0
S4_Kp1.50_Ki2500,-0.05A,12309918,0.0,-0.05,-0.065,0.135,0.007,6.889,11.93,69.32,4,0,0
S4_Kp1.50_Ki2500,-0.05A,12309938,0.0,-0.05,0.029,-0.026,-0.003,6.861,11.88,69.29,4,0,0
S4_Kp1.50_Ki2500,-0.05A,12309958,0.0,-0.05,0.115,0.131,-0.015,6.889,11.93,69.32,4,0,0
S4_Kp1.50_Ki2500,-0.05A,12309978,0.0,-0.05,0.025,0.023,-0.003,6.88,11.95,69.32,4,0,0
S4_Kp1.50_Ki2500,-0.05A,12309998,0.0,-0.05,-0.023,0.071,0.003,6.898,11.92,69.29,4,0,0
S4_Kp1.50_Ki2500,-0.05A,12310018,0.0,-0.05,-0.041,0.014,0.005,6.87,11.9,69.32,4,0,0
S4_Kp1.50_Ki2500,-0.05A,12310038,0.0,-0.05,0.083,-0.125,-0.007,6.88,11.92,69.29,4,0,0
S4_Kp1.50_Ki2500,-0.05A,12310058,0.0,-0.05,-0.087,0.003,0.009,6.88,11.92,69.32,4,0,0
S4_Kp1.50_Ki2500,-0.05A,12310078,0.0,-0.05,-0.05,-0.051,0.006,6.88,11.92,69.29,4,0,0
S4_Kp1.50_Ki2500,-0.05A,12310098,0.0,-0.05,0.028,0.035,-0.003,6.861,11.88,69.29,4,0,0
S4_Kp1.50_Ki2500,-0.05A,12310118,0.0,-0.05,-0.085,0.09,0.01,6.88,11.92,69.32,4,0,0
S4_Kp1.50_Ki2500,-0.05A,12310138,0.0,-0.05,-0.022,0.1,0.001,6.861,11.88,69.29,4,0,0
S4_Kp1.50_Ki2500,-0.05A,12310158,0.0,-0.05,-0.07,0.034,0.007,6.88,11.92,69.32,4,0,0
S4_Kp1.50_Ki2500,-0.05A,12310178,0.0,-0.05,0.008,0.034,-0.001,6.88,11.92,69.29,4,0,0
S4_Kp1.50_Ki2500,-0.05A,12310198,0.0,-0.05,0.011,0.058,-0.002,6.88,11.92,69.29,4,0,0
S4_Kp1.50_Ki2500,-0.05A,12310218,0.0,-0.05,0.044,-0.006,-0.005,6.889,11.93,69.32,4,0,0
S4_Kp1.50_Ki2500,-0.05A,12310238,0.0,-0.05,0.058,0.057,-0.007,6.898,11.95,69.29,4,0,0
S4_Kp1.50_Ki2500,-0.05A,12310258,0.0,-0.05,-0.016,0.004,0.001,6.87,11.9,69.32,4,0,0
S4_Kp1.50_Ki2500,-0.05A,12310278,0.0,-0.05,-0.012,-0.003,0.002,6.889,11.93,69.29,4,0,0
S4_Kp1.50_Ki2500,-0.05A,12310298,0.0,-0.05,-0.007,0.049,0.001,6.88,11.92,69.32,4,0,0
S4_Kp1.50_Ki2500,-0.05A,12310318,0.0,-0.05,-0.014,0.008,0.003,6.87,11.92,69.32,4,0,0
S4_Kp1.50_Ki2500,-0.05A,12310338,0.0,-0.05,0.016,0.061,-0.003,6.898,11.93,69.29,4,0,0
S4_Kp1.50_Ki2500,-0.05A,12310358,0.0,-0.05,-0.058,-0.01,0.006,6.889,11.93,69.32,4,0,0
S4_Kp1.50_Ki2500,-0.05A,12310378,0.0,-0.05,-0.006,0.1,0.001,6.889,11.93,69.29,4,0,0
S4_Kp1.50_Ki2500,-0.05A,12310398,0.0,-0.05,-0.009,0.096,0.0,6.889,11.93,69.32,4,0,0
S4_Kp1.50_Ki2500,-0.05A,12310418,0.0,-0.05,0.036,-0.086,-0.003,6.88,11.92,69.32,4,0,0
S4_Kp1.50_Ki2500,-0.05A,12310438,0.0,-0.05,0.041,0.035,-0.006,6.861,11.88,69.29,4,0,0
S4_Kp1.50_Ki2500,-0.05A,12310458,0.0,-0.05,-0.079,-0.029,0.01,6.898,11.92,69.32,4,0,0
S4_Kp1.50_Ki2500,-0.05A,12310478,0.0,-0.05,-0.014,0.07,0.002,6.88,11.95,69.29,4,0,0
S4_Kp1.50_Ki2500,-0.05A,12310498,0.0,-0.05,-0.091,0.053,0.01,6.861,11.9,69.32,4,0,0
S4_Kp1.50_Ki2500,-0.05A,12310518,0.0,-0.05,0.037,0.003,-0.004,6.87,11.88,69.29,4,0,0
S4_Kp1.50_Ki2500,-0.05A,12310538,0.0,-0.05,-0.041,0.088,0.003,6.889,11.88,69.29,4,0,0
S4_Kp1.50_Ki2500,-0.05A,12310558,0.0,-0.05,-0.015,-0.006,0.002,6.88,11.92,69.32,4,0,0
S4_Kp1.50_Ki2500,-0.05A,12310578,0.0,-0.05,-0.025,0.063,0.004,6.87,11.9,69.29,4,0,0
S4_Kp1.50_Ki2500,-0.05A,12310598,0.0,-0.05,0.031,-0.039,-0.003,6.889,11.93,69.32,4,0,0
S4_Kp1.50_Ki2500,-0.05A,12310618,0.0,-0.05,0.096,-0.012,-0.01,6.889,11.93,69.29,4,0,0
S4_Kp1.50_Ki2500,-0.05A,12310638,0.0,-0.05,-0.041,0.014,0.004,6.861,11.88,69.29,4,0,0
S4_Kp1.50_Ki2500,-0.05A,12310658,0.0,-0.05,-0.062,-0.066,0.008,6.88,11.92,69.32,4,0,0
S4_Kp1.50_Ki2500,-0.05A,12310678,0.0,-0.05,0.014,0.035,-0.002,6.87,11.9,69.29,4,0,0
S4_Kp1.50_Ki2500,-0.05A,12310698,0.0,-0.05,-0.047,0.035,0.006,6.88,11.92,69.32,4,0,0
S4_Kp1.50_Ki2500,-0.05A,12310718,0.0,-0.05,0.033,0.057,-0.004,6.861,11.88,69.29,4,0,0
S4_Kp1.50_Ki2500,-0.05A,12310738,0.0,-0.05,-0.106,0.073,0.012,6.861,11.88,69.29,4,0,0
S4_Kp1.50_Ki2500,-0.05A,12310758,0.0,0.0,0.024,0.194,-0.004,6.87,11.9,69.32,4,0,0
S4_Kp1.50_Ki2500,-0.05A,12310778,0.0,0.0,-0.058,0.042,0.007,6.861,11.88,69.29,4,0,0
S4_Kp1.50_Ki2500,-0.05A,12310798,0.0,0.0,0.016,0.101,-0.003,6.87,11.9,69.32,4,0,0
S4_Kp1.50_Ki2500,-0.05A,12310818,0.0,0.0,-0.098,-0.067,0.011,6.88,11.99,69.29,4,0,0
S4_Kp1.50_Ki2500,-0.05A,12310838,0.0,0.0,0.075,-0.12,-0.009,6.889,11.92,69.32,4,0,0
S4_Kp1.50_Ki2500,-0.05A,12310858,0.0,0.0,0.156,0.005,-0.018,6.88,11.92,69.32,4,0,0
S4_Kp1.50_Ki2500,-0.05A,12310878,0.0,0.0,-0.022,0.004,0.001,6.898,11.95,69.29,4,0,0
S4_Kp1.50_Ki2500,-0.05A,12310898,0.0,0.0,0.106,0.104,-0.013,6.87,11.9,69.32,4,0,0
S4_Kp1.50_Ki2500,-0.05A,12310918,0.0,0.0,0.021,-0.008,-0.003,6.861,11.88,69.29,4,0,0
S4_Kp1.50_Ki2500,-0.05A,12310938,0.0,0.0,-0.194,0.044,0.022,6.898,11.95,69.32,4,0,0
S4_Kp1.50_Ki2500,-0.05A,12310958,0.0,0.0,0.003,0.087,-0.001,6.889,11.93,69.32,4,0,0
S4_Kp1.50_Ki2500,-0.05A,12310978,0.0,0.0,-0.074,0.075,0.009,6.88,11.92,69.29,4,0,0
S4_Kp1.50_Ki2500,-0.05A,12310998,0.0,0.0,0.067,0.087,-0.008,6.88,11.92,69.32,4,0,0
S4_Kp1.50_Ki2500,-0.05A,12311018,0.0,0.0,0.004,0.005,0.0,0.0,11.92,69.29,4,0,0
S4_Kp1.50_Ki2500,-0.05A,12311038,0.0,0.0,0.003,0.152,-0.002,6.889,11.9,69.32,4,0,0
S4_Kp1.50_Ki2500,+0.10A,12311678,0.0,0.0,-0.114,-0.085,0.012,6.88,11.92,69.32,4,0,0
S4_Kp1.50_Ki2500,+0.10A,12311698,0.0,0.1,0.029,0.069,-0.004,6.88,11.92,69.29,4,0,0
S4_Kp1.50_Ki2500,+0.10A,12311718,0.0,0.1,-0.118,0.105,0.013,6.87,11.9,69.32,4,0,0
S4_Kp1.50_Ki2500,+0.10A,12311738,0.0,0.1,-0.053,0.164,0.005,6.88,11.92,69.32,4,0,0
S4_Kp1.50_Ki2500,+0.10A,12311758,0.0,0.1,-0.1,0.064,0.011,6.87,11.9,69.29,4,0,0
S4_Kp1.50_Ki2500,+0.10A,12311778,0.0,0.1,0.002,0.039,-0.0,6.87,11.9,69.32,4,0,0
S4_Kp1.50_Ki2500,+0.10A,12311798,0.0,0.1,0.035,0.129,-0.005,6.898,11.93,69.29,4,0,0
S4_Kp1.50_Ki2500,+0.10A,12311818,0.0,0.1,0.115,-0.039,-0.013,6.88,11.95,69.32,4,0,0
S4_Kp1.50_Ki2500,+0.10A,12311838,0.0,0.1,0.098,0.054,-0.011,6.88,11.92,69.32,4,0,0
S4_Kp1.50_Ki2500,+0.10A,12311858,0.0,0.1,-0.009,0.006,0.001,6.87,11.9,69.29,4,0,0
S4_Kp1.50_Ki2500,+0.10A,12311878,0.0,0.1,-0.031,-0.068,0.004,6.861,11.88,69.32,4,0,0
S4_Kp1.50_Ki2500,+0.10A,12311898,0.0,0.1,-0.004,-0.056,0.002,6.889,11.93,69.29,4,0,0
S4_Kp1.50_Ki2500,+0.10A,12311918,0.0,0.1,-0.036,0.019,0.006,6.889,11.93,69.32,4,0,0
S4_Kp1.50_Ki2500,+0.10A,12311938,0.0,0.1,-0.004,0.06,-0.0,6.861,11.92,69.32,4,0,0
S4_Kp1.50_Ki2500,+0.10A,12311958,0.0,0.1,-0.124,-0.008,0.013,6.88,11.92,69.31,4,0,0
S4_Kp1.50_Ki2500,+0.10A,12311978,0.0,0.1,0.007,0.08,-0.001,6.898,11.95,69.34,4,0,0
S4_Kp1.50_Ki2500,+0.10A,12311998,0.0,0.1,-0.012,0.12,-0.0,6.889,11.93,69.31,4,0,0
S4_Kp1.50_Ki2500,+0.10A,12312018,0.0,0.1,0.027,-0.035,-0.003,6.88,11.95,69.34,4,0,0
S4_Kp1.50_Ki2500,+0.10A,12312038,0.0,0.1,0.158,0.123,-0.019,6.884,11.92,69.31,4,0,0
S4_Kp1.50_Ki2500,+0.10A,12312058,0.0,0.1,0.018,0.02,-0.001,6.88,11.92,69.31,4,0,0
S4_Kp1.50_Ki2500,+0.10A,12312078,0.0,0.1,-0.016,0.042,0.002,6.861,11.88,69.34,4,0,0
S4_Kp1.50_Ki2500,+0.10A,12312098,0.0,0.1,-0.046,0.038,0.005,6.889,11.93,69.31,4,0,0
S4_Kp1.50_Ki2500,+0.10A,12312118,0.0,0.1,0.007,-0.081,0.002,6.889,11.93,69.34,4,0,0
S4_Kp1.50_Ki2500,+0.10A,12312138,0.0,0.1,-0.068,0.017,0.007,6.88,11.92,69.31,4,0,0
S4_Kp1.50_Ki2500,+0.10A,12312158,0.0,0.1,-0.096,-0.064,0.011,6.87,11.9,69.31,4,0,0
S4_Kp1.50_Ki2500,+0.10A,12312178,0.0,0.1,-0.019,0.052,0.003,6.87,11.9,69.34,4,0,0
